文件名,特征,特征面数,打标签数量,准确率(%)
GFR_00077 , boss ,18,17,94.44444444
GFR_03157 , rib ,18,17,94.44444444
GFR_01925 , clip ,144,136,94.44444444
GFR_01975 , contact ,36,34,94.44444444
GFR_00170 , contact ,161,152,94.40993789
GFR_02731 , boss ,125,118,94.4
GFR_00917 , clip ,125,118,94.4
GFR_01775 , clip ,160,151,94.375
GFR_01406 , contact ,53,50,94.33962264
GFR_02681 , rib ,159,150,94.33962264
GFR_03171 , contact ,88,83,94.31818182
GFR_00187 , clip ,70,66,94.28571429
GFR_00187 , clip ,70,66,94.28571429
GFR_01077 , rib ,35,33,94.28571429
GFR_01076 , rib ,35,33,94.28571429
GFR_00690 , contact ,35,33,94.28571429
GFR_02195 , clip ,157,148,94.26751592
GFR_02211 , contact ,104,98,94.23076923
GFR_01404 , contact ,52,49,94.23076923
GFR_02209 , contact ,104,98,94.23076923
GFR_02188 , contact ,553,521,94.21338156
GFR_03144 , rib ,275,259,94.18181818
GFR_00617 , clip ,223,210,94.17040359
GFR_00617 , clip ,223,210,94.17040359
GFR_02076 , rib ,17,16,94.11764706
GFR_02944 , rib ,17,16,94.11764706
GFR_02221 , contact ,119,112,94.11764706
GFR_02842 , rib ,68,64,94.11764706
GFR_02123 , contact ,85,80,94.11764706
GFR_01065 , clip ,17,16,94.11764706
GFR_02993 , contact ,34,32,94.11764706
GFR_02600 , clip ,68,64,94.11764706
GFR_03025 , contact ,17,16,94.11764706
GFR_00154 , boss ,17,16,94.11764706
GFR_02068 , rib ,169,159,94.08284024
GFR_02278 , clip ,202,190,94.05940594
GFR_01345 , rib ,84,79,94.04761905
GFR_00548 , rib ,84,79,94.04761905
GFR_00201 , clip ,67,63,94.02985075
GFR_02002 , rib ,201,189,94.02985075
GFR_02713 , contact ,201,189,94.02985075
GFR_02631 , clip ,368,346,94.02173913
GFR_00186 , clip ,50,47,94.0
GFR_03144 , contact ,50,47,94.0
GFR_00453 , rib ,50,47,94.0
GFR_02848 , rib ,1416,1331,93.99717514
GFR_02452 , clip ,33,31,93.93939394
GFR_02031 , rib ,165,155,93.93939394
GFR_01063 , rib ,33,31,93.93939394
GFR_02171 , boss ,33,31,93.93939394
GFR_00923 , rib ,33,31,93.93939394
GFR_02134 , rib ,148,139,93.91891892
GFR_02193 , clip ,197,185,93.90862944
GFR_00310 , contact ,82,77,93.90243902
GFR_02052 , clip ,49,46,93.87755102
GFR_00045 , rib ,49,46,93.87755102
GFR_02012 , boss ,49,46,93.87755102
GFR_02663 , clip ,114,107,93.85964912
GFR_02264 , clip ,178,167,93.82022472
GFR_01257 , contact ,275,258,93.81818182
GFR_00126 , contact ,16,15,93.75
GFR_02801 , boss ,48,45,93.75
GFR_02426 , boss ,80,75,93.75
GFR_02646 , rib ,32,30,93.75
GFR_01957 , contact ,32,30,93.75
GFR_02527 , clip ,16,15,93.75
GFR_02259 , boss ,318,298,93.71069182
GFR_01787 , contact ,127,119,93.7007874
GFR_01786 , contact ,127,119,93.7007874
GFR_00553 , clip ,158,148,93.67088608
GFR_01342 , rib ,142,133,93.66197183
GFR_00925 , boss ,536,502,93.65671642
GFR_01605 , clip ,173,162,93.6416185
GFR_02353 , contact ,94,88,93.61702128
GFR_00357 , rib ,422,395,93.60189573
GFR_01105 , rib ,78,73,93.58974359
GFR_02701 , clip ,31,29,93.5483871
GFR_00049 , contact ,62,58,93.5483871
GFR_02702 , clip ,31,29,93.5483871
GFR_02332 , boss ,31,29,93.5483871
GFR_01431 , contact ,216,202,93.51851852
GFR_02233 , rib ,46,43,93.47826087
GFR_02056 , rib ,138,129,93.47826087
GFR_02611 , clip ,290,271,93.44827586
GFR_02817 , rib ,243,227,93.41563786
GFR_01753 , rib ,91,85,93.40659341
GFR_02335 , boss ,362,338,93.37016575
GFR_02571 , clip ,105,98,93.33333333
GFR_02157 , rib ,60,56,93.33333333
GFR_00139 , contact ,15,14,93.33333333
GFR_02530 , clip ,60,56,93.33333333
GFR_00435 , rib ,60,56,93.33333333
GFR_00876 , boss ,15,14,93.33333333
GFR_02015 , clip ,119,111,93.27731092
GFR_02193 , rib ,830,774,93.25301205
GFR_00554 , contact ,161,150,93.16770186
GFR_00599 , contact ,278,259,93.16546763
GFR_03169 , rib ,117,109,93.16239316
GFR_01600 , clip ,305,284,93.1147541
GFR_02673 , rib ,43,40,93.02325581
GFR_00190 , contact ,43,40,93.02325581
GFR_02709 , contact ,157,146,92.99363057
GFR_02417 , clip ,284,264,92.95774648
GFR_00367 , contact ,169,157,92.89940828
GFR_02134 , clip ,42,39,92.85714286
GFR_02112 , contact ,42,39,92.85714286
GFR_00919 , clip ,84,78,92.85714286
GFR_00599 , rib ,70,65,92.85714286
GFR_01121 , clip ,28,26,92.85714286
GFR_01544 , clip ,14,13,92.85714286
GFR_02687 , contact ,14,13,92.85714286
GFR_01543 , clip ,14,13,92.85714286
GFR_02213 , clip ,28,26,92.85714286
GFR_03053 , boss ,152,141,92.76315789
GFR_01991 , contact ,69,64,92.75362319
GFR_02630 , clip ,440,408,92.72727273
GFR_01204 , contact ,343,318,92.71137026
GFR_02355 , contact ,95,88,92.63157895
GFR_00091 , rib ,27,25,92.59259259
GFR_02916 , boss ,40,37,92.5
GFR_02314 , rib ,80,74,92.5
GFR_00034 , rib ,40,37,92.5
GFR_01431 , rib ,40,37,92.5
GFR_01722 , rib ,133,123,92.48120301
GFR_02127 , boss ,105,97,92.38095238
GFR_02600 , contact ,26,24,92.30769231
GFR_01299 , clip ,26,24,92.30769231
GFR_02395 , rib ,26,24,92.30769231
GFR_01479 , rib ,78,72,92.30769231
GFR_00924 , boss ,13,12,92.30769231
GFR_01731 , clip ,390,360,92.30769231
GFR_02593 , contact ,26,24,92.30769231
GFR_01605 , rib ,26,24,92.30769231
GFR_02388 , rib ,350,323,92.28571429
GFR_01257 , clip ,399,368,92.23057644
GFR_01853 , contact ,77,71,92.20779221
GFR_02454 , boss ,64,59,92.1875
GFR_01484 , contact ,64,59,92.1875
GFR_02834 , boss ,76,70,92.10526316
GFR_02912 , rib ,215,198,92.09302326
GFR_02003 , rib ,25,23,92.0
GFR_02585 , rib ,25,23,92.0
GFR_00378 , clip ,75,69,92.0
GFR_02567 , boss ,25,23,92.0
GFR_00913 , clip ,150,138,92.0
GFR_02341 , contact ,174,160,91.95402299
GFR_02341 , contact ,174,160,91.95402299
GFR_01638 , contact ,284,261,91.90140845
GFR_02010 , rib ,37,34,91.89189189
GFR_01826 , boss ,37,34,91.89189189
GFR_02729 , boss ,61,56,91.80327869
GFR_01253 , clip ,97,89,91.75257732
GFR_02632 , rib ,72,66,91.66666667
GFR_00738 , clip ,36,33,91.66666667
GFR_00795 , rib ,120,110,91.66666667
GFR_00780 , rib ,120,110,91.66666667
GFR_01827 , boss ,36,33,91.66666667
GFR_02755 , contact ,84,77,91.66666667
GFR_01999 , clip ,24,22,91.66666667
GFR_01831 , boss ,36,33,91.66666667
GFR_00900 , rib ,36,33,91.66666667
GFR_03113 , boss ,12,11,91.66666667
GFR_02386 , boss ,12,11,91.66666667
GFR_02250 , rib ,70,64,91.42857143
GFR_02152 , contact ,430,393,91.39534884
GFR_02154 , rib ,58,53,91.37931034
GFR_02153 , rib ,58,53,91.37931034
GFR_01240 , boss ,23,21,91.30434783
GFR_02324 , rib ,46,42,91.30434783
GFR_00640 , clip ,344,314,91.27906977
GFR_00640 , clip ,344,314,91.27906977
GFR_00731 , rib ,126,115,91.26984127
GFR_01272 , clip ,229,209,91.26637555
GFR_01766 , rib ,457,417,91.24726477
GFR_00747 , contact ,170,155,91.17647059
GFR_01536 , rib ,68,62,91.17647059
GFR_02826 , clip ,113,103,91.15044248
GFR_00779 , rib ,113,103,91.15044248
GFR_00794 , rib ,113,103,91.15044248
GFR_02213 , rib ,355,323,90.98591549
GFR_01556 , clip ,44,40,90.90909091
GFR_03105 , rib ,22,20,90.90909091
GFR_00485 , rib ,11,10,90.90909091
GFR_01309 , boss ,395,359,90.88607595
GFR_02735 , rib ,668,607,90.86826347
GFR_00420 , contact ,65,59,90.76923077
GFR_02243 , rib ,65,59,90.76923077
GFR_00687 , clip ,43,39,90.69767442
GFR_02599 , contact ,159,144,90.56603774
GFR_02826 , contact ,21,19,90.47619048
GFR_03196 , contact ,21,19,90.47619048
GFR_02497 , contact ,84,76,90.47619048
GFR_00357 , clip ,178,161,90.4494382
GFR_02645 , rib ,31,28,90.32258065
GFR_00920 , boss ,592,533,90.03378378
GFR_01158 , clip ,20,18,90.0
GFR_01452 , rib ,10,9,90.0
GFR_00190 , rib ,50,45,90.0
GFR_02098 , contact ,20,18,90.0
GFR_01312 , contact ,110,99,90.0
GFR_00623 , contact ,279,251,89.96415771
GFR_00623 , contact ,279,251,89.96415771
GFR_01920 , rib ,69,62,89.85507246
GFR_01953 , boss ,59,53,89.83050847
GFR_01867 , boss ,59,53,89.83050847
GFR_00382 , contact ,59,53,89.83050847
GFR_02111 , rib ,39,35,89.74358974
GFR_01968 , contact ,87,78,89.65517241
GFR_02648 , rib ,106,95,89.62264151
GFR_00672 , clip ,48,43,89.58333333
GFR_00050 , contact ,238,213,89.49579832
GFR_01303 , clip ,38,34,89.47368421
GFR_02916 , rib ,256,229,89.453125
GFR_01924 , clip ,312,279,89.42307692
GFR_02365 , boss ,66,59,89.39393939
GFR_00925 , rib ,263,235,89.35361217
GFR_01251 , contact ,365,326,89.31506849
GFR_00733 , contact ,65,58,89.23076923
GFR_02610 , clip ,232,207,89.22413793
GFR_01332 , clip ,204,182,89.21568627
GFR_01308 , contact ,18,16,88.88888889
GFR_02938 , rib ,27,24,88.88888889
GFR_02675 , contact ,18,16,88.88888889
GFR_00078 , boss ,18,16,88.88888889
GFR_03086 , boss ,18,16,88.88888889
GFR_01255 , rib ,36,32,88.88888889
GFR_03021 , contact ,18,16,88.88888889
GFR_03085 , boss ,9,8,88.88888889
GFR_02735 , boss ,81,72,88.88888889
GFR_01998 , clip ,62,55,88.70967742
GFR_01008 , contact ,53,47,88.67924528
GFR_01012 , rib ,44,39,88.63636364
GFR_02126 , boss ,105,93,88.57142857
GFR_01376 , rib ,87,77,88.50574713
GFR_01009 , contact ,52,46,88.46153846
GFR_01232 , rib ,138,122,88.4057971
GFR_02674 , rib ,43,38,88.37209302
GFR_01007 , rib ,34,30,88.23529412
GFR_00707 , contact ,34,30,88.23529412
GFR_01007 , rib ,34,30,88.23529412
GFR_01006 , rib ,34,30,88.23529412
GFR_02568 , boss ,17,15,88.23529412
GFR_01006 , rib ,34,30,88.23529412
GFR_00119 , rib ,102,90,88.23529412
GFR_02582 , boss ,17,15,88.23529412
GFR_01013 , rib ,34,30,88.23529412
GFR_01331 , clip ,102,90,88.23529412
GFR_01844 , rib ,466,411,88.19742489
GFR_01824 , contact ,101,89,88.11881188
GFR_01260 , clip ,244,215,88.1147541
GFR_00541 , contact ,33,29,87.87878788
GFR_03152 , clip ,781,684,87.58002561
GFR_02983 , contact ,8,7,87.5
GFR_00905 , rib ,8,7,87.5
GFR_00851 , contact ,16,14,87.5
GFR_00683 , clip ,48,42,87.5
GFR_00760 , clip ,32,28,87.5
GFR_01133 , contact ,8,7,87.5
GFR_00549 , contact ,16,14,87.5
GFR_00204 , clip ,127,111,87.4015748
GFR_00359 , rib ,63,55,87.3015873
GFR_01297 , clip ,47,41,87.23404255
GFR_01079 , contact ,31,27,87.09677419
GFR_02553 , clip ,123,107,86.99186992
GFR_01212 , clip ,123,107,86.99186992
GFR_00042 , contact ,23,20,86.95652174
GFR_02255 , rib ,23,20,86.95652174
GFR_00191 , rib ,130,113,86.92307692
GFR_00690 , clip ,107,93,86.91588785
GFR_02651 , rib ,106,92,86.79245283
GFR_00758 , boss ,15,13,86.66666667
GFR_00730 , contact ,60,52,86.66666667
GFR_00730 , contact ,60,52,86.66666667
GFR_00730 , clip ,60,52,86.66666667
GFR_01306 , rib ,52,45,86.53846154
GFR_02913 , rib ,52,45,86.53846154
GFR_01261 , clip ,1645,1422,86.443769
GFR_02692 , clip ,539,465,86.27087199
GFR_01252 , contact ,354,305,86.15819209
GFR_01845 , rib ,447,385,86.12975391
GFR_01289 , rib ,86,74,86.04651163
GFR_02713 , rib ,307,264,85.99348534
GFR_00572 , clip ,178,153,85.95505618
GFR_02564 , boss ,84,72,85.71428571
GFR_00701 , contact ,35,30,85.71428571
GFR_00236 , rib ,49,42,85.71428571
GFR_00737 , contact ,28,24,85.71428571
GFR_00887 , rib ,14,12,85.71428571
GFR_02706 , contact ,28,24,85.71428571
GFR_01942 , contact ,7,6,85.71428571
GFR_03185 , contact ,28,24,85.71428571
GFR_00097 , boss ,14,12,85.71428571
GFR_00120 , rib ,112,96,85.71428571
GFR_00097 , boss ,14,12,85.71428571
GFR_02232 , contact ,14,12,85.71428571
GFR_01430 , contact ,174,149,85.63218391
GFR_02341 , rib ,465,398,85.59139785
GFR_02341 , rib ,465,398,85.59139785
GFR_02334 , rib ,596,510,85.5704698
GFR_02564 , clip ,97,83,85.56701031
GFR_01343 , rib ,124,106,85.48387097
GFR_01304 , clip ,473,404,85.41226216
GFR_02689 , clip ,1000,854,85.4
GFR_02150 , rib ,41,35,85.36585366
GFR_00735 , contact ,191,163,85.34031414
GFR_00708 , clip ,245,209,85.30612245
GFR_02426 , rib ,992,846,85.28225806
GFR_01653 , contact ,88,75,85.22727273
GFR_01552 , clip ,54,46,85.18518519
GFR_00701 , clip ,108,92,85.18518519
GFR_02577 , clip ,67,57,85.07462687
GFR_02581 , rib ,20,17,85.0
GFR_03020 , rib ,60,51,85.0
GFR_01284 , contact ,60,51,85.0
GFR_01284 , clip ,126,107,84.92063492
GFR_02295 , contact ,33,28,84.84848485
GFR_02577 , contact ,112,95,84.82142857
GFR_00688 , contact ,158,134,84.81012658
GFR_00706 , clip ,125,106,84.8
GFR_00281 , rib ,375,318,84.8
GFR_02669 , rib ,216,183,84.72222222
GFR_02645 , clip ,39,33,84.61538462
GFR_02324 , contact ,26,22,84.61538462
GFR_00647 , contact ,13,11,84.61538462
GFR_02693 , clip ,539,456,84.60111317
GFR_01269 , contact ,168,142,84.52380952
GFR_00714 , rib ,129,109,84.49612403
GFR_01309 , rib ,77,65,84.41558442
GFR_01258 , contact ,64,54,84.375
GFR_00676 , contact ,64,54,84.375
GFR_02143 , rib ,32,27,84.375
GFR_00687 , contact ,64,54,84.375
GFR_02608 , clip ,185,156,84.32432432
GFR_01330 , clip ,102,86,84.31372549
GFR_00756 , clip ,153,129,84.31372549
GFR_02618 , contact ,70,59,84.28571429
GFR_03170 , rib ,38,32,84.21052632
GFR_02593 , clip ,38,32,84.21052632
GFR_02646 , clip ,38,32,84.21052632
GFR_00944 , boss ,38,32,84.21052632
GFR_00697 , clip ,245,206,84.08163265
GFR_01251 , boss ,81,68,83.95061728
GFR_02009 , rib ,31,26,83.87096774
GFR_01274 , contact ,68,57,83.82352941
GFR_00710 , clip ,241,202,83.81742739
GFR_00459 , rib ,37,31,83.78378378
GFR_02601 , clip ,308,258,83.76623377
GFR_01308 , boss ,135,113,83.7037037
GFR_02323 , contact ,159,133,83.64779874
GFR_00756 , boss ,110,92,83.63636364
GFR_02709 , rib ,67,56,83.58208955
GFR_00756 , contact ,194,162,83.50515464
GFR_00419 , rib ,200,167,83.5
GFR_00762 , contact ,30,25,83.33333333
GFR_02581 , boss ,6,5,83.33333333
GFR_01461 , boss ,24,20,83.33333333
GFR_00677 , boss ,12,10,83.33333333
GFR_02557 , boss ,18,15,83.33333333
GFR_02012 , rib ,36,30,83.33333333
GFR_00125 , clip ,95,79,83.15789474
GFR_02695 , clip ,913,758,83.0230011
GFR_02585 , clip ,88,73,82.95454545
GFR_02672 , contact ,105,87,82.85714286
GFR_01252 , boss ,81,67,82.71604938
GFR_00693 , clip ,46,38,82.60869565
GFR_00726 , boss ,92,76,82.60869565
GFR_00735 , rib ,51,42,82.35294118
GFR_02615 , rib ,34,28,82.35294118
GFR_02592 , rib ,124,102,82.25806452
GFR_02580 , contact ,90,74,82.22222222
GFR_02675 , rib ,134,110,82.08955224
GFR_03083 , boss ,39,32,82.05128205
GFR_02694 , clip ,915,750,81.96721311
GFR_01320 , clip ,177,145,81.92090395
GFR_03010 , contact ,22,18,81.81818182
GFR_00423 , boss ,11,9,81.81818182
GFR_01655 , contact ,88,72,81.81818182
GFR_01728 , contact ,76,62,81.57894737
GFR_02599 , boss ,103,84,81.55339806
GFR_01322 , clip ,157,128,81.52866242
GFR_00655 , boss ,270,220,81.48148148
GFR_02072 , rib ,27,22,81.48148148
GFR_00035 , contact ,27,22,81.48148148
GFR_01329 , rib ,556,453,81.47482014
GFR_02644 , clip ,21,17,80.95238095
GFR_00732 , contact ,68,55,80.88235294
GFR_00668 , contact ,68,55,80.88235294
GFR_02700 , contact ,642,519,80.8411215
GFR_00699 , clip ,275,222,80.72727273
GFR_00747 , boss ,185,149,80.54054054
GFR_02218 , rib ,904,727,80.42035398
GFR_03168 , contact ,56,45,80.35714286
GFR_02217 , rib ,453,364,80.35320088
GFR_00679 , contact ,71,57,80.28169014
GFR_02563 , contact ,30,24,80.0
GFR_02610 , contact ,70,56,80.0
GFR_00280 , rib ,30,24,80.0
GFR_00179 , rib ,10,8,80.0
GFR_00745 , rib ,10,8,80.0
GFR_00508 , boss ,20,16,80.0
GFR_02563 , boss ,50,40,80.0
GFR_02611 , contact ,129,103,79.84496124
GFR_01325 , clip ,84,67,79.76190476
GFR_02583 , clip ,54,43,79.62962963
GFR_02594 , contact ,395,314,79.49367089
GFR_00694 , contact ,39,31,79.48717949
GFR_01258 , clip ,34,27,79.41176471
GFR_01303 , contact ,150,119,79.33333333
GFR_00573 , rib ,169,134,79.28994083
GFR_00573 , rib ,169,134,79.28994083
GFR_02592 , boss ,105,83,79.04761905
GFR_01292 , contact ,262,207,79.00763359
GFR_01320 , rib ,181,143,79.00552486
GFR_02582 , contact ,38,30,78.94736842
GFR_01389 , rib ,19,15,78.94736842
GFR_01279 , contact ,66,52,78.78787879
GFR_02691 , clip ,155,122,78.70967742
GFR_02709 , clip ,70,55,78.57142857
GFR_02659 , clip ,14,11,78.57142857
GFR_02658 , clip ,14,11,78.57142857
GFR_02658 , clip ,14,11,78.57142857
GFR_00696 , contact ,42,33,78.57142857
GFR_02659 , clip ,14,11,78.57142857
GFR_00357 , boss ,79,62,78.48101266
GFR_00700 , clip ,181,142,78.45303867
GFR_02698 , contact ,1492,1170,78.41823056
GFR_02669 , clip ,516,404,78.29457364
GFR_02548 , boss ,161,126,78.26086957
GFR_00704 , clip ,46,36,78.26086957
GFR_01340 , contact ,41,32,78.04878049
GFR_00643 , boss ,271,211,77.8597786
GFR_00342 , contact ,72,56,77.77777778
GFR_00667 , clip ,18,14,77.77777778
GFR_00740 , clip ,45,35,77.77777778
GFR_02563 , clip ,67,52,77.6119403
GFR_00777 , contact ,62,48,77.41935484
GFR_02690 , clip ,155,120,77.41935484
GFR_01323 , clip ,93,72,77.41935484
GFR_00792 , contact ,62,48,77.41935484
GFR_01280 , rib ,53,41,77.35849057
GFR_02666 , rib ,135,104,77.03703704
GFR_02719 , clip ,121,93,76.85950413
GFR_00689 , clip ,181,139,76.79558011
GFR_02587 , clip ,645,495,76.74418605
GFR_02458 , rib ,583,447,76.67238422
GFR_02624 , rib ,150,115,76.66666667
GFR_00682 , contact ,235,180,76.59574468
GFR_02618 , rib ,132,101,76.51515152
GFR_02612 , clip ,302,231,76.49006623
GFR_00705 , contact ,34,26,76.47058824
GFR_00739 , clip ,34,26,76.47058824
GFR_02569 , contact ,34,26,76.47058824
GFR_01277 , boss ,106,81,76.41509434
GFR_02644 , rib ,131,100,76.33587786
GFR_02625 , rib ,152,116,76.31578947
GFR_02589 , boss ,308,235,76.2987013
GFR_01296 , contact ,438,334,76.25570776
GFR_02598 , contact ,143,109,76.22377622
GFR_00711 , clip ,432,328,75.92592593
GFR_02701 , rib ,232,176,75.86206897
GFR_02170 , boss ,33,25,75.75757576
GFR_02647 , rib ,136,103,75.73529412
GFR_00706 , contact ,53,40,75.47169811
GFR_02702 , rib ,232,175,75.43103448
GFR_02570 , clip ,65,49,75.38461538
GFR_00647 , clip ,69,52,75.36231884
GFR_02586 , contact ,197,148,75.12690355
GFR_00661 , contact ,52,39,75.0
GFR_00650 , contact ,52,39,75.0
GFR_02408 , boss ,100,75,75.0
GFR_01263 , rib ,196,147,75.0
GFR_01825 , boss ,16,12,75.0
GFR_01318 , clip ,481,360,74.84407484
GFR_02667 , rib ,147,110,74.82993197
GFR_02667 , rib ,147,110,74.82993197
GFR_01279 , clip ,348,260,74.71264368
GFR_02715 , rib ,3257,2428,74.54712926
GFR_02599 , rib ,55,41,74.54545455
GFR_01334 , contact ,90,67,74.44444444
GFR_02569 , rib ,86,64,74.41860465
GFR_00695 , clip ,125,93,74.4
GFR_00778 , contact ,62,46,74.19354839
GFR_00793 , contact ,62,46,74.19354839
GFR_02583 , contact ,31,23,74.19354839
GFR_01285 , contact ,54,40,74.07407407
GFR_02676 , rib ,146,108,73.97260274
GFR_02664 , clip ,175,129,73.71428571
GFR_01324 , clip ,270,199,73.7037037
GFR_02699 , clip ,185,136,73.51351351
GFR_01316 , clip ,354,260,73.44632768
GFR_01269 , clip ,241,177,73.4439834
GFR_01311 , rib ,15,11,73.33333333
GFR_02598 , rib ,60,44,73.33333333
GFR_00671 , contact ,235,172,73.19148936
GFR_02708 , contact ,1761,1286,73.02668938
GFR_02685 , contact ,111,81,72.97297297
GFR_03169 , contact ,81,59,72.83950617
GFR_01330 , rib ,33,24,72.72727273
GFR_01305 , contact ,11,8,72.72727273
GFR_02658 , rib ,33,24,72.72727273
GFR_02719 , rib ,550,400,72.72727273
GFR_02658 , rib ,33,24,72.72727273
GFR_00697 , contact ,84,61,72.61904762
GFR_02692 , contact ,160,116,72.5
GFR_02611 , rib ,409,296,72.37163814
GFR_02584 , clip ,65,47,72.30769231
GFR_02575 , rib ,205,148,72.19512195
GFR_02698 , rib ,437,315,72.08237986
GFR_01237 , rib ,136,98,72.05882353
GFR_00698 , clip ,211,152,72.03791469
GFR_01302 , clip ,359,258,71.86629526
GFR_02196 , rib ,919,660,71.8171926
GFR_02702 , contact ,322,231,71.73913043
GFR_01268 , rib ,880,631,71.70454545
GFR_00695 , contact ,53,38,71.69811321
GFR_02650 , rib ,95,68,71.57894737
GFR_01313 , contact ,14,10,71.42857143
GFR_02579 , rib ,35,25,71.42857143
GFR_02542 , boss ,98,70,71.42857143
GFR_00758 , contact ,7,5,71.42857143
GFR_02565 , rib ,35,25,71.42857143
GFR_02694 , contact ,70,50,71.42857143
GFR_00768 , clip ,21,15,71.42857143
GFR_02704 , boss ,14,10,71.42857143
GFR_01330 , boss ,35,25,71.42857143
GFR_02597 , boss ,308,220,71.42857143
GFR_00755 , rib ,94,67,71.27659574
GFR_00708 , contact ,83,59,71.08433735
GFR_02554 , clip ,93,66,70.96774194
GFR_02586 , clip ,268,190,70.89552239
GFR_01307 , contact ,144,102,70.83333333
GFR_01296 , rib ,363,257,70.79889807
GFR_02674 , clip ,82,58,70.73170732
GFR_02548 , rib ,109,77,70.64220183
GFR_00657 , rib ,34,24,70.58823529
GFR_02701 , contact ,322,227,70.49689441
GFR_02704 , rib ,88,62,70.45454545
GFR_00738 , contact ,379,267,70.44854881
GFR_01334 , rib ,91,64,70.32967033
GFR_02580 , boss ,101,71,70.2970297
GFR_00657 , contact ,171,120,70.1754386
GFR_01313 , rib ,338,237,70.1183432
GFR_00714 , contact ,421,295,70.07125891
GFR_00750 , rib ,30,21,70.0
GFR_00655 , clip ,10,7,70.0
GFR_00658 , clip ,70,49,70.0
GFR_02635 , clip ,200,140,70.0
GFR_02590 , rib ,60,42,70.0
GFR_00719 , rib ,10,7,70.0
GFR_02610 , rib ,383,268,69.97389034
GFR_01295 , clip ,43,30,69.76744186
GFR_00681 , clip ,43,30,69.76744186
GFR_02659 , rib ,33,23,69.6969697
GFR_02659 , rib ,33,23,69.6969697
GFR_00646 , contact ,171,119,69.59064327
GFR_00769 , contact ,23,16,69.56521739
GFR_02560 , rib ,207,144,69.56521739
GFR_01291 , clip ,59,41,69.49152542
GFR_02578 , boss ,334,232,69.46107784
GFR_02626 , clip ,261,181,69.348659
GFR_00687 , boss ,13,9,69.23076923
GFR_01311 , contact ,26,18,69.23076923
GFR_00658 , contact ,13,9,69.23076923
GFR_02618 , clip ,26,18,69.23076923
GFR_02652 , rib ,136,94,69.11764706
GFR_01290 , contact ,68,47,69.11764706
GFR_02619 , boss ,100,69,69.0
GFR_02612 , rib ,506,349,68.97233202
GFR_02589 , rib ,122,84,68.85245902
GFR_02616 , contact ,16,11,68.75
GFR_02614 , contact ,16,11,68.75
GFR_02637 , clip ,128,88,68.75
GFR_00720 , clip ,229,157,68.55895197
GFR_00720 , clip ,229,157,68.55895197
GFR_02583 , rib ,89,61,68.53932584
GFR_02569 , clip ,54,37,68.51851852
GFR_02636 , clip ,200,137,68.5
GFR_02608 , contact ,38,26,68.42105263
GFR_02687 , rib ,44,30,68.18181818
GFR_00723 , contact ,22,15,68.18181818
GFR_01268 , clip ,210,143,68.0952381
GFR_01302 , contact ,72,49,68.05555556
GFR_00562 , contact ,206,140,67.96116505
GFR_02653 , rib ,131,89,67.9389313
GFR_02558 , clip ,371,252,67.9245283
GFR_01269 , rib ,1199,814,67.88990826
GFR_02638 , clip ,129,87,67.44186047
